x,y,s,dir,event,nflId,displayName,jerseyNumber,team,frame.id,gameId_x,playId,quarter,GameClock,down,yardsToGo,possessionTeam,yardlineSide,yardlineNumber,isSTPlay,PassLength,PassResult,YardsAfterCatch,PlayResult,playDescription,PositionAbbr,snap_x,snap_y
55.7,34.34,7.43,261.65,,2552652.0,Chris Conley,17.0,away,39,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
54.93,34.2,7.6,263.36,,2552652.0,Chris Conley,17.0,away,40,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
54.13,34.13,7.75,265.15,,2552652.0,Chris Conley,17.0,away,41,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
53.32,34.07,7.88,266.79,,2552652.0,Chris Conley,17.0,away,42,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
52.49,34.03,8.0,268.52,,2552652.0,Chris Conley,17.0,away,43,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
51.65,34.01,8.1,270.13,,2552652.0,Chris Conley,17.0,away,44,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
50.79,34.03,8.13,271.83,,2552652.0,Chris Conley,17.0,away,45,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
49.93,34.04,8.14,273.56,,2552652.0,Chris Conley,17.0,away,46,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
49.06,34.09,8.12,275.35,,2552652.0,Chris Conley,17.0,away,47,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
48.2,34.15,8.08,277.21,,2552652.0,Chris Conley,17.0,away,48,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
47.35,34.25,8.01,279.45,,2552652.0,Chris Conley,17.0,away,49,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
46.51,34.39,7.93,281.55,,2552652.0,Chris Conley,17.0,away,50,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
45.66,34.54,7.85,283.72,,2552652.0,Chris Conley,17.0,away,51,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
44.86,34.74,7.72,286.3,,2552652.0,Chris Conley,17.0,away,52,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
44.05,34.95,7.56,289.09,,2552652.0,Chris Conley,17.0,away,53,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
43.31,35.21,7.38,292.23,,2552652.0,Chris Conley,17.0,away,54,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
42.59,35.5,7.21,295.5,,2552652.0,Chris Conley,17.0,away,55,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
41.91,35.82,7.02,298.92,,2552652.0,Chris Conley,17.0,away,56,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
41.27,36.16,6.84,302.8,,2552652.0,Chris Conley,17.0,away,57,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
40.7,36.57,6.69,306.74,,2552652.0,Chris Conley,17.0,away,58,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
40.14,36.99,6.53,310.91,,2552652.0,Chris Conley,17.0,away,59,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
39.6,37.42,6.4,315.41,,2552652.0,Chris Conley,17.0,away,60,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
39.16,37.93,6.29,319.93,,2552652.0,Chris Conley,17.0,away,61,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
38.79,38.46,6.17,324.88,pass_forward,2552652.0,Chris Conley,17.0,away,62,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
38.5,39.05,6.11,329.29,,2552652.0,Chris Conley,17.0,away,63,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
38.22,39.62,6.07,333.78,,2552652.0,Chris Conley,17.0,away,64,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
38.0,40.2,6.04,338.13,,2552652.0,Chris Conley,17.0,away,65,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
37.86,40.81,6.04,342.33,,2552652.0,Chris Conley,17.0,away,66,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
37.7,41.45,6.03,346.06,,2552652.0,Chris Conley,17.0,away,67,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
37.62,42.09,6.04,349.81,,2552652.0,Chris Conley,17.0,away,68,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
37.57,42.74,6.05,353.53,,2552652.0,Chris Conley,17.0,away,69,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
37.57,43.4,6.03,356.63,,2552652.0,Chris Conley,17.0,away,70,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
37.66,44.04,6.0,359.53,,2552652.0,Chris Conley,17.0,away,71,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
37.7,44.67,5.94,2.14,pass_arrived,2552652.0,Chris Conley,17.0,away,72,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
74.08,29.8,1.09,260.46,ball_snap,2556214.0,Tyreek Hill,10.0,away,15,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
74.08,29.8,1.35,259.75,,2556214.0,Tyreek Hill,10.0,away,16,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
74.07,29.8,1.6,259.28,,2556214.0,Tyreek Hill,10.0,away,17,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
74.07,29.8,1.83,259.08,,2556214.0,Tyreek Hill,10.0,away,18,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
74.06,29.8,2.08,258.91,,2556214.0,Tyreek Hill,10.0,away,19,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
74.02,29.79,2.31,258.5,,2556214.0,Tyreek Hill,10.0,away,20,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
73.77,29.75,2.53,258.07,,2556214.0,Tyreek Hill,10.0,away,21,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
73.25,29.67,2.74,257.61,,2556214.0,Tyreek Hill,10.0,away,22,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
72.68,29.57,2.95,257.15,,2556214.0,Tyreek Hill,10.0,away,23,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
72.15,29.47,3.14,256.47,,2556214.0,Tyreek Hill,10.0,away,24,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
71.69,29.36,3.32,255.71,,2556214.0,Tyreek Hill,10.0,away,25,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
71.26,29.26,3.5,255.04,,2556214.0,Tyreek Hill,10.0,away,26,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
70.84,29.17,3.67,254.39,,2556214.0,Tyreek Hill,10.0,away,27,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
70.42,29.08,3.84,253.89,,2556214.0,Tyreek Hill,10.0,away,28,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
70.0,28.96,4.0,253.41,,2556214.0,Tyreek Hill,10.0,away,29,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
69.62,28.85,4.03,252.61,,2556214.0,Tyreek Hill,10.0,away,30,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
69.26,28.74,3.92,251.57,,2556214.0,Tyreek Hill,10.0,away,31,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
68.9,28.62,3.79,250.43,,2556214.0,Tyreek Hill,10.0,away,32,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
68.58,28.47,3.7,249.65,,2556214.0,Tyreek Hill,10.0,away,33,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
68.28,28.32,3.63,249.06,,2556214.0,Tyreek Hill,10.0,away,34,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
67.99,28.17,3.59,248.67,,2556214.0,Tyreek Hill,10.0,away,35,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
67.71,28.02,3.56,248.3,,2556214.0,Tyreek Hill,10.0,away,36,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
67.42,27.88,3.53,248.09,,2556214.0,Tyreek Hill,10.0,away,37,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
67.12,27.74,3.51,248.32,,2556214.0,Tyreek Hill,10.0,away,38,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
66.85,27.58,3.49,248.8,,2556214.0,Tyreek Hill,10.0,away,39,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
66.55,27.43,3.52,249.45,,2556214.0,Tyreek Hill,10.0,away,40,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
66.24,27.29,3.54,250.31,,2556214.0,Tyreek Hill,10.0,away,41,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
65.91,27.15,3.6,251.59,,2556214.0,Tyreek Hill,10.0,away,42,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
65.59,27.02,3.66,252.95,,2556214.0,Tyreek Hill,10.0,away,43,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
65.25,26.91,3.73,254.44,,2556214.0,Tyreek Hill,10.0,away,44,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
64.89,26.8,3.82,255.95,,2556214.0,Tyreek Hill,10.0,away,45,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
64.52,26.7,3.92,257.35,,2556214.0,Tyreek Hill,10.0,away,46,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
64.13,26.63,4.03,258.48,,2556214.0,Tyreek Hill,10.0,away,47,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
63.76,26.58,4.16,259.6,,2556214.0,Tyreek Hill,10.0,away,48,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
63.34,26.52,4.28,260.65,,2556214.0,Tyreek Hill,10.0,away,49,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
62.9,26.47,4.39,261.37,,2556214.0,Tyreek Hill,10.0,away,50,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
62.44,26.43,4.48,261.79,,2556214.0,Tyreek Hill,10.0,away,51,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
61.99,26.39,4.58,262.11,,2556214.0,Tyreek Hill,10.0,away,52,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
61.52,26.37,4.66,262.22,,2556214.0,Tyreek Hill,10.0,away,53,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
61.04,26.35,4.73,262.18,,2556214.0,Tyreek Hill,10.0,away,54,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
60.54,26.33,4.78,262.06,,2556214.0,Tyreek Hill,10.0,away,55,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
60.01,26.29,4.82,261.75,,2556214.0,Tyreek Hill,10.0,away,56,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
59.48,26.23,4.87,261.25,,2556214.0,Tyreek Hill,10.0,away,57,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
58.95,26.18,4.88,260.84,,2556214.0,Tyreek Hill,10.0,away,58,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
58.43,26.1,4.86,260.42,,2556214.0,Tyreek Hill,10.0,away,59,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
57.92,26.0,4.83,259.92,,2556214.0,Tyreek Hill,10.0,away,60,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
57.41,25.89,4.79,259.51,,2556214.0,Tyreek Hill,10.0,away,61,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
56.93,25.77,4.72,259.03,pass_forward,2556214.0,Tyreek Hill,10.0,away,62,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
56.45,25.64,4.65,258.64,,2556214.0,Tyreek Hill,10.0,away,63,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
55.99,25.51,4.55,258.32,,2556214.0,Tyreek Hill,10.0,away,64,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
55.54,25.38,4.44,258.18,,2556214.0,Tyreek Hill,10.0,away,65,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
55.09,25.24,4.31,258.18,,2556214.0,Tyreek Hill,10.0,away,66,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
54.66,25.12,4.16,258.32,,2556214.0,Tyreek Hill,10.0,away,67,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
54.27,25.01,4.01,258.71,,2556214.0,Tyreek Hill,10.0,away,68,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
53.88,24.91,3.85,259.43,,2556214.0,Tyreek Hill,10.0,away,69,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
53.52,24.82,3.68,260.42,,2556214.0,Tyreek Hill,10.0,away,70,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
53.17,24.75,3.5,261.7,,2556214.0,Tyreek Hill,10.0,away,71,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
52.84,24.7,3.32,263.3,pass_arrived,2556214.0,Tyreek Hill,10.0,away,72,2017090700,1274,2,14:51:00,1,10,KC,KC,45.0,False,16.0,I,,0,(14:51) A.Smith pass incomplete deep right to R.Travis (D.McCourty).,WR,64.9,29.53
62.34,20.26,1.28,292.37,ball_snap,2550272.0,Albert Wilson,12.0,away,15,2017090700,1317,2,14:07:00,3,6,KC,KC,49.0,False,,S,,-3,(14:07) (Shotgun) A.Smith sacked at KC 46 for -3 yards (T.Flowers).,WR,60.57,29.73
62.33,20.26,1.52,292.51,,2550272.0,Albert Wilson,12.0,away,16,2017090700,1317,2,14:07:00,3,6,KC,KC,49.0,False,,S,,-3,(14:07) (Shotgun) A.Smith sacked at KC 46 for -3 yards (T.Flowers).,WR,60.57,29.73
62.33,20.27,1.76,292.61,,2550272.0,Albert Wilson,12.0,away,17,2017090700,1317,2,14:07:00,3,6,KC,KC,49.0,False,,S,,-3,(14:07) (Shotgun) A.Smith sacked at KC 46 for -3 yards (T.Flowers).,WR,60.57,29.73
62.32,20.27,2.0,293.13,,2550272.0,Albert Wilson,12.0,away,18,2017090700,1317,2,14:07:00,3,6,KC,KC,49.0,False,,S,,-3,(14:07) (Shotgun) A.Smith sacked at KC 46 for -3 yards (T.Flowers).,WR,60.57,29.73
62.29,20.28,2.26,293.88,,2550272.0,Albert Wilson,12.0,away,19,2017090700,1317,2,14:07:00,3,6,KC,KC,49.0,False,,S,,-3,(14:07) (Shotgun) A.Smith sacked at KC 46 for -3 yards (T.Flowers).,WR,60.57,29.73
62.12,20.35,2.53,294.73,,2550272.0,Albert Wilson,12.0,away,20,2017090700,1317,2,14:07:00,3,6,KC,KC,49.0,False,,S,,-3,(14:07) (Shotgun) A.Smith sacked at KC 46 for -3 yards (T.Flowers).,WR,60.57,29.73
61.71,20.53,2.8,295.63,,2550272.0,Albert Wilson,12.0,away,21,2017090700,1317,2,14:07:00,3,6,KC,KC,49.0,False,,S,,-3,(14:07) (Shotgun) A.Smith sacked at KC 46 for -3 yards (T.Flowers).,WR,60.57,29.73
61.17,20.75,3.08,296.72,,2550272.0,Albert Wilson,12.0,away,22,2017090700,1317,2,14:07:00,3,6,KC,KC,49.0,False,,S,,-3,(14:07) (Shotgun) A.Smith sacked at KC 46 for -3 yards (T.Flowers).,WR,60.57,29.73
60.67,20.95,3.36,297.91,,2550272.0,Albert Wilson,12.0,away,23,2017090700,1317,2,14:07:00,3,6,KC,KC,49.0,False,,S,,-3,(14:07) (Shotgun) A.Smith sacked at KC 46 for -3 yards (T.Flowers).,WR,60.57,29.73
60.23,21.14,3.65,299.03,,2550272.0,Albert Wilson,12.0,away,24,2017090700,1317,2,14:07:00,3,6,KC,KC,49.0,False,,S,,-3,(14:07) (Shotgun) A.Smith sacked at KC 46 for -3 yards (T.Flowers).,WR,60.57,29.73
59.83,21.31,3.95,300.15,,2550272.0,Albert Wilson,12.0,away,25,2017090700,1317,2,14:07:00,3,6,KC,KC,49.0,False,,S,,-3,(14:07) (Shotgun) A.Smith sacked at KC 46 for -3 yards (T.Flowers).,WR,60.57,29.73
59.44,21.48,4.26,301.24,,2550272.0,Albert Wilson,12.0,away,26,2017090700,1317,2,14:07:00,3,6,KC,KC,49.0,False,,S,,-3,(14:07) (Shotgun) A.Smith sacked at KC 46 for -3 yards (T.Flowers).,WR,60.57,29.73
59.04,21.68,4.57,302.05,,2550272.0,Albert Wilson,12.0,away,27,2017090700,1317,2,14:07:00,3,6,KC,KC,49.0,False,,S,,-3,(14:07) (Shotgun) A.Smith sacked at KC 46 for -3 yards (T.Flowers).,WR,60.57,29.73
58.63,21.91,4.88,302.72,,2550272.0,Albert Wilson,12.0,away,28,2017090700,1317,2,14:07:00,3,6,KC,KC,49.0,False,,S,,-3,(14:07) (Shotgun) A.Smith sacked at KC 46 for -3 yards (T.Flowers).,WR,60.57,29.73
58.22,22.17,5.1,303.56,,2550272.0,Albert Wilson,12.0,away,29,2017090700,1317,2,14:07:00,3,6,KC,KC,49.0,False,,S,,-3,(14:07) (Shotgun) A.Smith sacked at KC 46 for -3 yards (T.Flowers).,WR,60.57,29.73
57.8,22.44,5.18,304.57,,2550272.0,Albert Wilson,12.0,away,30,2017090700,1317,2,14:07:00,3,6,KC,KC,49.0,False,,S,,-3,(14:07) (Shotgun) A.Smith sacked at KC 46 for -3 yards (T.Flowers).,WR,60.57,29.73
57.4,22.75,5.21,305.94,,2550272.0,Albert Wilson,12.0,away,31,2017090700,1317,2,14:07:00,3,6,KC,KC,49.0,False,,S,,-3,(14:07) (Shotgun) A.Smith sacked at KC 46 for -3 yards (T.Flowers).,WR,60.57,29.73
